condition,seed,basin,metric,value
L,13,01485500,NSE,0.6668095872598712
L,13,01485500,KGE,0.7956020792359618
L,13,01485500,logNSE,0.638776716603156
L,13,01487000,NSE,0.5227530071366144
L,13,01487000,KGE,0.6882502615813493
L,13,01487000,logNSE,0.6239000818013801
L,13,01491000,NSE,0.7448776472873947
L,13,01491000,KGE,0.83644449227397
L,13,01491000,logNSE,0.6809967728533095
L,13,01510000,NSE,0.709196801692809
L,13,01510000,KGE,0.8342665518905661
L,13,01510000,logNSE,0.7017415696096758
L,13,01516500,NSE,0.4888800091658074
L,13,01516500,KGE,0.6577717647687421
L,13,01516500,logNSE,0.6257410787206897
L,13,01518862,NSE,0.7053509854884019
L,13,01518862,KGE,0.7794208197983314
L,13,01518862,logNSE,0.6266367305316023
L,13,01532000,NSE,0.7023888089769695
L,13,01532000,KGE,0.751279954318198
L,13,01532000,logNSE,0.7895628680401141
L,13,01539000,NSE,0.7674486294164586
L,13,01539000,KGE,0.7500143635839518
L,13,01539000,logNSE,0.8368601227682737
L,13,01542810,NSE,0.6731581087027305
L,13,01542810,KGE,0.7893655504476308
L,13,01542810,logNSE,0.7584351609050848
L,13,01543000,NSE,0.8169195627076481
L,13,01543000,KGE,0.8509881880727685
L,13,01543000,logNSE,0.842214092537254
L,13,01543500,NSE,0.8038278774355935
L,13,01543500,KGE,0.8636466370060103
L,13,01543500,logNSE,0.8276515307721655
L,13,01544500,NSE,0.7743495946201261
L,13,01544500,KGE,0.8647344056714229
L,13,01544500,logNSE,0.7858974982356712
L,13,01545600,NSE,0.6057912238366197
L,13,01545600,KGE,0.7667594879843862
L,13,01545600,logNSE,0.7189226050825831
L,13,01547700,NSE,0.7034186858998644
L,13,01547700,KGE,0.7281107065520687
L,13,01547700,logNSE,0.6699450498529698
L,13,01548500,NSE,0.817639935451939
L,13,01548500,KGE,0.8639431684469974
L,13,01548500,logNSE,0.8261775942504587
L,13,01549500,NSE,0.5953318573851016
L,13,01549500,KGE,0.6091524736182741
L,13,01549500,logNSE,0.6601182945297213
L,13,01550000,NSE,0.6040808552826642
L,13,01550000,KGE,0.6209609043206497
L,13,01550000,logNSE,0.7423558236735579
L,13,01552000,NSE,0.6948859394340927
L,13,01552000,KGE,0.7282610687134466
L,13,01552000,logNSE,0.8302184557360314
L,13,01552500,NSE,0.6912468120390439
L,13,01552500,KGE,0.8217685831790768
L,13,01552500,logNSE,0.693671046251557
L,13,01557500,NSE,0.7530270378522251
L,13,01557500,KGE,0.8031798908605994
L,13,01557500,logNSE,0.7986575567148286
L,13,01567500,NSE,0.6912828709866052
L,13,01567500,KGE,0.8359893002013171
L,13,01567500,logNSE,0.6650305748930979
L,13,01568000,NSE,0.8393537437497972
L,13,01568000,KGE,0.8557283230173606
L,13,01568000,logNSE,0.7573067506773132
L,13,01580000,NSE,0.7761424495769356
L,13,01580000,KGE,0.8579714976378472
L,13,01580000,logNSE,0.6783834789379297
L,13,01583500,NSE,0.5577788473487346
L,13,01583500,KGE,0.7157253172106598
L,13,01583500,logNSE,0.5827068977523086
L,13,01586610,NSE,0.4128323672903196
L,13,01586610,KGE,0.6774285628192493
L,13,01586610,logNSE,0.641404917871186
L,13,01591400,NSE,0.5024317478272426
L,13,01591400,KGE,0.6832140249785438
L,13,01591400,logNSE,-0.05462841180182876
L,13,01594950,NSE,0.6955615346099173
L,13,01594950,KGE,0.839120150360844
L,13,01594950,logNSE,0.5995645852133575
L,13,01596500,NSE,0.7830615206698518
L,13,01596500,KGE,0.8361592970371888
L,13,01596500,logNSE,0.787328128937052
L,13,01605500,NSE,0.5889656133042152
L,13,01605500,KGE,0.5680870863257252
L,13,01605500,logNSE,0.7486688055611413
L,13,01606500,NSE,0.6402186794697502
L,13,01606500,KGE,0.7085822968380138
L,13,01606500,logNSE,0.7479056272528345
L,13,01613050,NSE,0.575104544763468
L,13,01613050,KGE,0.686386039135976
L,13,01613050,logNSE,0.5916768135728279
L,13,01620500,NSE,0.16278477643132627
L,13,01620500,KGE,0.5928602520527428
L,13,01620500,logNSE,0.5781705400884722
L,13,01632000,NSE,0.42135926818948155
L,13,01632000,KGE,0.49438200113359576
L,13,01632000,logNSE,0.28582301571045976
L,13,01632900,NSE,0.4530258058710852
L,13,01632900,KGE,0.6280021374648482
L,13,01632900,logNSE,0.5049964231143959
L,13,01634500,NSE,0.4276386478582357
L,13,01634500,KGE,0.6543574759551917
L,13,01634500,logNSE,0.5512067036402886
L,13,01638480,NSE,0.5954828718463617
L,13,01638480,KGE,0.6468639654389372
L,13,01638480,logNSE,0.47075267581972846
L,13,01639500,NSE,0.669968245767235
L,13,01639500,KGE,0.7227167701374637
L,13,01639500,logNSE,0.6994024225314546
L,13,01644000,NSE,0.7433489690131357
L,13,01644000,KGE,0.7554483312904556
L,13,01644000,logNSE,0.5715505673362558
L,13,01658500,NSE,0.5797311303592563
L,13,01658500,KGE,0.5967155858321309
L,13,01658500,logNSE,0.6173885240961903
L,13,01664000,NSE,0.6870365326284396
L,13,01664000,KGE,0.7153086835356692
L,13,01664000,logNSE,0.6883361164191026
L,13,01666500,NSE,0.4341389130891835
L,13,01666500,KGE,0.6401741848464068
L,13,01666500,logNSE,0.6165320572431086
L,13,01667500,NSE,0.6190992635683924
L,13,01667500,KGE,0.6895923421992112
L,13,01667500,logNSE,0.6832647810355035
L,13,01669000,NSE,0.45627576207719034
L,13,01669000,KGE,0.6806431638356791
L,13,01669000,logNSE,0.5297718102514783
L,13,01669520,NSE,0.6547451126108403
L,13,01669520,KGE,0.7877925094246907
L,13,01669520,logNSE,0.6168589771588207
L,13,02011400,NSE,0.7605950407942377
L,13,02011400,KGE,0.8591503468158523
L,13,02011400,logNSE,0.670238643377598
L,13,02011460,NSE,0.7093886236503343
L,13,02011460,KGE,0.8304320571406172
L,13,02011460,logNSE,0.4659963762126579
L,13,02013000,NSE,0.6982371123265532
L,13,02013000,KGE,0.7079266916391982
L,13,02013000,logNSE,0.44356642486062126
L,13,02014000,NSE,0.6643877304147603
L,13,02014000,KGE,0.6747051765123276
L,13,02014000,logNSE,0.6320596429451668
L,13,02015700,NSE,0.6797647288245892
L,13,02015700,KGE,0.7281472879705542
L,13,02015700,logNSE,0.7640876446607267
L,13,02016000,NSE,0.7894250605030996
L,13,02016000,KGE,0.7948018032327028
L,13,02016000,logNSE,0.7562077278238722
L,13,02017500,NSE,0.7149323805251127
L,13,02017500,KGE,0.7959289501912341
L,13,02017500,logNSE,0.4467355714493596
L,13,02018000,NSE,0.7486257054666692
L,13,02018000,KGE,0.8244718824157031
L,13,02018000,logNSE,0.7138373757757965
L,13,02027000,NSE,0.44804735688479524
L,13,02027000,KGE,0.5089550933454158
L,13,02027000,logNSE,0.71966657473874
L,13,02027500,NSE,0.3043815944280581
L,13,02027500,KGE,0.5896265309970385
L,13,02027500,logNSE,0.5518022039848538
L,13,02028500,NSE,0.5162104099548033
L,13,02028500,KGE,0.6124343963503565
L,13,02028500,logNSE,0.620922666547374
L,13,02038850,NSE,0.7034360254768466
L,13,02038850,KGE,0.5744794539413984
L,13,02038850,logNSE,0.36305031784759667
L,13,02046000,NSE,0.6679221083801825
L,13,02046000,KGE,0.6413084544502664
L,13,02046000,logNSE,0.6776370975728216
L,13,02051000,NSE,0.46059129064983295
L,13,02051000,KGE,0.4124833543714952
L,13,02051000,logNSE,0.6114392554557537
L,13,02051500,NSE,0.7099897857559281
L,13,02051500,KGE,0.8111113142481555
L,13,02051500,logNSE,0.5078868369417016
L,13,02053200,NSE,0.47606624447634693
L,13,02053200,KGE,0.7097826647005697
L,13,02053200,logNSE,0.5893929164070473
L,13,02053800,NSE,0.26006612143185304
L,13,02053800,KGE,0.4831058063080331
L,13,02053800,logNSE,0.47214363052021413
L,13,02055100,NSE,0.5674309968891453
L,13,02055100,KGE,0.5616485508566732
L,13,02055100,logNSE,0.47413939462153143
L,13,02056900,NSE,0.6151658113259046
L,13,02056900,KGE,0.5951004736924537
L,13,02056900,logNSE,0.4809452169190138
L,13,02059500,NSE,0.37417072800987283
L,13,02059500,KGE,0.5857557898013563
L,13,02059500,logNSE,0.3638868228121255
L,13,02064000,NSE,0.6248323994695575
L,13,02064000,KGE,0.702763651883891
L,13,02064000,logNSE,0.6203539993540579
L,13,02065500,NSE,0.34065249191856306
L,13,02065500,KGE,0.45039255168778347
L,13,02065500,logNSE,0.2999106041885563
L,13,02069700,NSE,0.3644001008909141
L,13,02069700,KGE,0.6306041370429276
L,13,02069700,logNSE,0.38254981483754713
L,13,02070000,NSE,0.5193922876939476
L,13,02070000,KGE,0.6524093225669352
L,13,02070000,logNSE,0.47230869818948773
L,13,02074500,NSE,0.40825416813621895
L,13,02074500,KGE,0.4074345321472732
L,13,02074500,logNSE,0.5036124453595511
L,13,02077200,NSE,0.4668175515170053
L,13,02077200,KGE,0.6213896448807
L,13,02077200,logNSE,0.6161550583067931
L,13,02081500,NSE,0.5591529695283596
L,13,02081500,KGE,0.5554084159239908
L,13,02081500,logNSE,0.48191309974060603
L,13,02082950,NSE,0.24245439054631368
L,13,02082950,KGE,0.4546426882616845
L,13,02082950,logNSE,0.4884159341760477
L,13,02096846,NSE,0.497828974792645
L,13,02096846,KGE,0.2537995617199118
L,13,02096846,logNSE,0.2637553200603463
L,13,02111180,NSE,0.4759893145231793
L,13,02111180,KGE,0.648196474812809
L,13,02111180,logNSE,0.4487898449273904
L,13,02111500,NSE,0.40527599368270084
L,13,02111500,KGE,0.6052208819496072
L,13,02111500,logNSE,0.2762804783548689
L,13,02112120,NSE,0.17805459013500347
L,13,02112120,KGE,0.5068364768733425
L,13,02112120,logNSE,0.1786840973209669
L,13,02112360,NSE,0.39639233111837513
L,13,02112360,KGE,0.618951728923961
L,13,02112360,logNSE,0.2297125050537977
L,13,02118500,NSE,0.48904756144792094
L,13,02118500,KGE,0.5810194025586422
L,13,02118500,logNSE,0.3807682506045993
L,13,02125000,NSE,0.676099464306678
L,13,02125000,KGE,0.4227297133972884
L,13,02125000,logNSE,0.1990336432495331
L,13,02128000,NSE,0.43729773495601476
L,13,02128000,KGE,0.4950732484006597
L,13,02128000,logNSE,0.34608304013653346
L,13,02137727,NSE,0.5760949278531435
L,13,02137727,KGE,0.6851541302222954
L,13,02137727,logNSE,0.6325729145745039
L,13,02140991,NSE,0.48659897590056267
L,13,02140991,KGE,0.7134268503863912
L,13,02140991,logNSE,0.6256561467373519
L,13,02143000,NSE,0.5061548720524478
L,13,02143000,KGE,0.644063126198563
L,13,02143000,logNSE,0.48395092211334234
L,13,02143040,NSE,0.5343007299058693
L,13,02143040,KGE,0.565871222117086
L,13,02143040,logNSE,0.5470252169923461
L,13,02149000,NSE,0.4458318594204316
L,13,02149000,KGE,0.5158546088466129
L,13,02149000,logNSE,0.3824805864870251
L,13,02152100,NSE,0.45455317479820745
L,13,02152100,KGE,0.5007987920699865
L,13,02152100,logNSE,0.4447863800334567
L,13,02177000,NSE,0.5008216509729275
L,13,02177000,KGE,0.6186104868708625
L,13,02177000,logNSE,0.5856469043844978
L,13,02178400,NSE,0.6191648351857812
L,13,02178400,KGE,0.7277916997403835
L,13,02178400,logNSE,0.6270695670230992
L,13,03010655,NSE,0.803219303769178
L,13,03010655,KGE,0.8009478504286098
L,13,03010655,logNSE,0.7433633377014564
L,13,03011800,NSE,0.6842097935228364
L,13,03011800,KGE,0.6339500519169975
L,13,03011800,logNSE,0.7777905594351291
L,13,03015500,NSE,0.7811825475637293
L,13,03015500,KGE,0.8070434305580223
L,13,03015500,logNSE,0.8428300977455525
L,13,03021350,NSE,0.6516502675907916
L,13,03021350,KGE,0.7492830927965634
L,13,03021350,logNSE,0.6520080200519792
L,13,03026500,NSE,0.7642581170861171
L,13,03026500,KGE,0.7106569778887069
L,13,03026500,logNSE,0.8009093413637132
L,13,03028000,NSE,0.7920559106597933
L,13,03028000,KGE,0.8648787019611532
L,13,03028000,logNSE,0.7999945260752671
L,13,03049000,NSE,0.745822351980084
L,13,03049000,KGE,0.8357689147636356
L,13,03049000,logNSE,0.6934589127637691
L,13,03049800,NSE,0.6040690423934052
L,13,03049800,KGE,0.5799543175675265
L,13,03049800,logNSE,0.6845835670903149
L,13,03050000,NSE,0.7965232579210734
L,13,03050000,KGE,0.880698472974012
L,13,03050000,logNSE,0.8573804879328245
L,13,03066000,NSE,0.6797310526504377
L,13,03066000,KGE,0.8364209921802592
L,13,03066000,logNSE,0.8063121088123881
L,13,03069500,NSE,0.8690063695231095
L,13,03069500,KGE,0.9093808842385896
L,13,03069500,logNSE,0.9135397843310227
L,13,03070500,NSE,0.8054440105863154
L,13,03070500,KGE,0.8782640396092194
L,13,03070500,logNSE,0.8385161396841116
L,13,03076600,NSE,0.6548340166770742
L,13,03076600,KGE,0.77974143683429
L,13,03076600,logNSE,0.770360325998366
L,13,03078000,NSE,0.7496648967291751
L,13,03078000,KGE,0.7976938007264813
L,13,03078000,logNSE,0.7934884634295594
L,13,03140000,NSE,0.7800103158788454
L,13,03140000,KGE,0.8269142380390313
L,13,03140000,logNSE,0.590528864136068
L,13,03144000,NSE,0.8258459023034064
L,13,03144000,KGE,0.8929794944469485
L,13,03144000,logNSE,0.5973764831746915
L,13,03159540,NSE,0.7588126011853056
L,13,03159540,KGE,0.8030831480017704
L,13,03159540,logNSE,0.6643117123340271
L,13,03161000,NSE,0.7084652987348475
L,13,03161000,KGE,0.8128864260249804
L,13,03161000,logNSE,0.6167799339278508
L,13,03164000,NSE,0.696903217055472
L,13,03164000,KGE,0.8227815006123544
L,13,03164000,logNSE,0.7178915421210563
L,13,03165000,NSE,0.22777205064087447
L,13,03165000,KGE,0.6366629902975558
L,13,03165000,logNSE,0.5881651100272294
L,13,03170000,NSE,0.7726492670436231
L,13,03170000,KGE,0.8029236336069481
L,13,03170000,logNSE,0.5182862418289129
L,13,03173000,NSE,0.6578376663107495
L,13,03173000,KGE,0.7612186409011233
L,13,03173000,logNSE,0.5824534870818043
L,13,03180500,NSE,0.7415036101845904
L,13,03180500,KGE,0.8533788770975608
L,13,03180500,logNSE,0.8036226444156347
L,13,03182500,NSE,0.7384410610796417
L,13,03182500,KGE,0.8452064091230207
L,13,03182500,logNSE,0.8052381810888614
L,13,03186500,NSE,0.7565591278490629
L,13,03186500,KGE,0.867984136860155
L,13,03186500,logNSE,0.7909464917856458
L,13,03187500,NSE,0.8105456056711968
L,13,03187500,KGE,0.8903697648919849
L,13,03187500,logNSE,0.7793039426305008
L,13,03213700,NSE,0.6535636240763691
L,13,03213700,KGE,0.7292568833619574
L,13,03213700,logNSE,0.603586436215102
L,13,03237280,NSE,0.5816613289517077
L,13,03237280,KGE,0.5575391235277573
L,13,03237280,logNSE,0.6843072113099542
L,13,03237500,NSE,0.6419654347247794
L,13,03237500,KGE,0.7614781710002423
L,13,03237500,logNSE,0.6504883075561839
L,13,03238500,NSE,0.5586402245650557
L,13,03238500,KGE,0.6785104307757136
L,13,03238500,logNSE,0.5920807802195924
L,13,03241500,NSE,0.8185611915015554
L,13,03241500,KGE,0.9035733280868331
L,13,03241500,logNSE,0.702774026512526
L,13,03439000,NSE,0.6831985270966663
L,13,03439000,KGE,0.7912587550557735
L,13,03439000,logNSE,0.6793904570291946
L,13,03450000,NSE,0.5445191580448243
L,13,03450000,KGE,0.7341623915831972
L,13,03450000,logNSE,0.49667538137202416
L,13,03455500,NSE,0.4956013027556532
L,13,03455500,KGE,0.7185422614539312
L,13,03455500,logNSE,0.699945653500714
L,13,03456500,NSE,0.5043121785754645
L,13,03456500,KGE,0.6876370413324671
L,13,03456500,logNSE,0.651966829293445
L,13,03460000,NSE,0.28964584741121746
L,13,03460000,KGE,0.5550161513071568
L,13,03460000,logNSE,0.6826447686877075
L,13,03463300,NSE,0.6061480867818085
L,13,03463300,KGE,0.7316820482619046
L,13,03463300,logNSE,0.7170200609081823
L,13,03471500,NSE,0.6414882118661434
L,13,03471500,KGE,0.7852628389334755
L,13,03471500,logNSE,0.7021891053478045
L,13,03473000,NSE,0.6541768143905267
L,13,03473000,KGE,0.7881726976947664
L,13,03473000,logNSE,0.7265557823273967
L,13,03479000,NSE,0.5057192632818639
L,13,03479000,KGE,0.6743787937278425
L,13,03479000,logNSE,0.5713056691606235
L,13,03488000,NSE,0.319936329800241
L,13,03488000,KGE,0.4440278306086073
L,13,03488000,logNSE,0.6244565182531643
L,13,03498500,NSE,0.7744154693451156
L,13,03498500,KGE,0.8636639833122761
L,13,03498500,logNSE,0.7932462995151909
L,13,03500000,NSE,0.6366667725420636
L,13,03500000,KGE,0.7519704988149813
L,13,03500000,logNSE,0.6218999646927788
L,13,03500240,NSE,0.49712990104462706
L,13,03500240,KGE,0.6866028502875489
L,13,03500240,logNSE,0.5407572069399456
L,13,03504000,NSE,0.6703118622216633
L,13,03504000,KGE,0.8209708988714679
L,13,03504000,logNSE,0.7130437453254082
L,13,04105700,NSE,-2.0222426836406235
L,13,04105700,KGE,-0.3003080563206124
L,13,04105700,logNSE,0.6186742608572271
L,13,04115265,NSE,0.5581641780725837
L,13,04115265,KGE,0.784799797743085
L,13,04115265,logNSE,0.791690368006415
L,13,04122200,NSE,0.7596360629817032
L,13,04122200,KGE,0.8788940345463017
L,13,04122200,logNSE,0.8167318061144896
L,13,04185000,NSE,0.8016896170430159
L,13,04185000,KGE,0.8550076813978181
L,13,04185000,logNSE,0.7171482811153589
L,13,04196800,NSE,0.7723947813584666
L,13,04196800,KGE,0.8636913270781645
L,13,04196800,logNSE,0.5758757071046197
L,13,04197100,NSE,0.7452577532954552
L,13,04197100,KGE,0.7698667080390104
L,13,04197100,logNSE,0.659931560428437
L,13,04197170,NSE,0.7473845495923903
L,13,04197170,KGE,0.8664046527723327
L,13,04197170,logNSE,0.3635995098540974
L,13,04213000,NSE,0.4955917339553564
L,13,04213000,KGE,0.7503105127902042
L,13,04213000,logNSE,0.6277564553829131
L,13,04213075,NSE,0.4194411111014804
L,13,04213075,KGE,0.42094336742774363
L,13,04213075,logNSE,0.39606603437064947
L,13,04216418,NSE,0.6443904681685346
L,13,04216418,KGE,0.6425202365379616
L,13,04216418,logNSE,0.7616695603244918
L,13,04221000,NSE,0.8479999097599112
L,13,04221000,KGE,0.850799181734923
L,13,04221000,logNSE,0.842543081098339
L,13,04224775,NSE,0.6637450190297878
L,13,04224775,KGE,0.7890300126566232
L,13,04224775,logNSE,0.7749500029335906
L,13,04233000,NSE,0.6426528326200782
L,13,04233000,KGE,0.6273673342808556
L,13,04233000,logNSE,0.8119836162321714
L,13,04256000,NSE,0.7130274027002191
L,13,04256000,KGE,0.7899657726764288
L,13,04256000,logNSE,0.8629066495671387
L,13,04296000,NSE,0.5329590520278451
L,13,04296000,KGE,0.7619323241823271
L,13,04296000,logNSE,0.7559972099251684
L,17,01030500,NSE,0.8370641344516262
L,17,01030500,KGE,0.8510598584712461
L,17,01030500,logNSE,0.8341872753701219
L,17,01031500,NSE,0.7922192478370138
L,17,01031500,KGE,0.7010803367017585
L,17,01031500,logNSE,0.8632602084399043
L,17,01047000,NSE,0.8381358089814643
L,17,01047000,KGE,0.746072683209881
L,17,01047000,logNSE,0.8637521474090895
L,17,01052500,NSE,0.7535353420642925
L,17,01052500,KGE,0.8055643324147863
L,17,01052500,logNSE,0.7907706174584538
L,17,01054200,NSE,0.6329644655800715
L,17,01054200,KGE,0.699157811172225
L,17,01054200,logNSE,0.7846414636268335
L,17,01055000,NSE,0.727882036462097
L,17,01055000,KGE,0.666822456474264
L,17,01055000,logNSE,0.8300280395153543
L,17,01057000,NSE,0.7802862781708167
L,17,01057000,KGE,0.8265979426301477
L,17,01057000,logNSE,0.7765444683381253
L,17,01078000,NSE,0.7716081330036778
L,17,01078000,KGE,0.7504945094382339
L,17,01078000,logNSE,0.8411522690066928
L,17,01134500,NSE,0.7235490830431119
L,17,01134500,KGE,0.7617085263324456
L,17,01134500,logNSE,0.8205760492680059
L,17,01137500,NSE,0.6484402667392234
L,17,01137500,KGE,0.7439107498119861
L,17,01137500,logNSE,0.7840476582868212
L,17,01139000,NSE,0.7238510566662951
L,17,01139000,KGE,0.8240526266747334
L,17,01139000,logNSE,0.8082698924756799
L,17,01139800,NSE,0.6461166309256963
L,17,01139800,KGE,0.6349661997282438
L,17,01139800,logNSE,0.7613831162479037
L,17,01142500,NSE,0.6223606489329168
L,17,01142500,KGE,0.5796609988372141
L,17,01142500,logNSE,0.7520797309737886
L,17,01144000,NSE,0.7609578541416557
L,17,01144000,KGE,0.7182915320988855
L,17,01144000,logNSE,0.8473583679839156
L,17,01169000,NSE,0.6003819401959659
L,17,01169000,KGE,0.4919731983438965
L,17,01169000,logNSE,0.7423771665380954
L,17,01181000,NSE,0.5911198715000441
L,17,01181000,KGE,0.5507142737975255
L,17,01181000,logNSE,0.8600798552543738
L,17,01187300,NSE,0.765512172401609
L,17,01187300,KGE,0.797270078057349
L,17,01187300,logNSE,0.8191415725403279
L,17,01333000,NSE,0.5538730079518295
L,17,01333000,KGE,0.5639240266841861
L,17,01333000,logNSE,0.746292008874524
L,17,01350000,NSE,0.7245997179418542
L,17,01350000,KGE,0.8597833593726562
L,17,01350000,logNSE,0.8323981098807561
L,17,01350080,NSE,0.07158038409193168
L,17,01350080,KGE,0.3493595828012269
L,17,01350080,logNSE,0.7046867989127161
L,17,01350140,NSE,0.44284818732471687
L,17,01350140,KGE,0.6996368244988025
L,17,01350140,logNSE,0.7624994280252848
L,17,01365000,NSE,0.7423100648470203
L,17,01365000,KGE,0.7501633548621051
L,17,01365000,logNSE,0.803747507537236
L,17,01411300,NSE,-0.03901593514636503
L,17,01411300,KGE,0.45586291710161975
L,17,01411300,logNSE,0.5721739833212627
L,17,01413500,NSE,0.6234954104865622
L,17,01413500,KGE,0.7274765279873268
L,17,01413500,logNSE,0.7995938358830215
L,17,01414500,NSE,0.6253910599701635
L,17,01414500,KGE,0.8043010381533596
L,17,01414500,logNSE,0.7260478799865309
L,17,01415000,NSE,0.6331878949985746
L,17,01415000,KGE,0.8114094745878331
L,17,01415000,logNSE,0.7919429523664581
L,17,01423000,NSE,0.8082499642857354
L,17,01423000,KGE,0.8659570968167661
L,17,01423000,logNSE,0.8552595556855973
L,17,01434025,NSE,0.5674584305180403
L,17,01434025,KGE,0.6567520459294242
L,17,01434025,logNSE,0.7684955308465524
L,17,01435000,NSE,0.6803227182161016
L,17,01435000,KGE,0.762272173205664
